#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
6038000	-4761.646360556623	-4754.08826331878	-7.558097237842811	-4754.08826331878	1.6710134639535037	8.83593581734955	-7.558097237842811	1.6063091502232254
6039000	-4767.508056967797	-4758.1725304009915	-9.335526566804958	-4758.1725304009915	1.7657572841055371	9.245372403131162	-9.335526566804958	0.9815462639640783
6040000	-4763.396067653994	-4756.131741709295	-7.264325944698568	-4756.131741709295	1.5634793600169394	8.63567767237612	-7.264325944698568	1.5199294499146951
6041000	-4761.109776480565	-4753.791126599136	-7.318649881429322	-4753.791126599136	1.503811751893671	8.603222097870987	-7.318649881429322	1.8643566728605239
6042000	-4764.936112552652	-4757.106919370614	-7.829193182037249	-4757.106919370614	1.5845483889038379	8.768527904337553	-7.829193182037249	1.997845537172363
6043000	-4766.3436158670775	-4759.323694555934	-7.019921311143751	-4759.323694555934	1.457175849914163	8.375206057841007	-7.019921311143751	1.3967950386048344
6044000	-4764.8627804789985	-4754.756474237348	-10.10630624165015	-4754.756474237348	1.6828894567104034	8.76918554647469	-10.10630624165015	2.791295403246751
6045000	-4763.09876434701	-4754.699170026665	-8.399594320344042	-4754.699170026665	1.6339019013744258	8.922342957452008	-8.399594320344042	2.1217457954206367
6046000	-4765.92097259765	-4757.809401560963	-8.11157103668639	-4757.809401560963	1.6894341373658712	8.939244227350338	-8.11157103668639	1.2241302294063767
6047000	-4762.782936318359	-4755.431109631615	-7.351826686743672	-4755.431109631615	1.6012145465659873	8.649736730751115	-7.351826686743672	1.8125846537847992
6048000	-4762.381572058377	-4755.497632380496	-6.88393967788143	-4755.497632380496	1.5683458588651773	8.420545321212511	-6.88393967788143	1.6400626803150073
6049000	-4765.78679391379	-4759.597508248044	-6.189285665746258	-4759.597508248044	1.2952312728690267	8.011432324954734	-6.189285665746258	1.706503873995797
6050000	-4762.818680740152	-4755.019353707782	-7.799327032369256	-4755.019353707782	1.778198147462798	8.957823224517256	-7.799327032369256	1.6997549165281371
6051000	-4765.968480894781	-4757.580445529066	-8.38803536571487	-4757.580445529066	1.6807384444328202	9.255212852317769	-8.38803536571487	1.7700165491698312
6052000	-4767.237192738897	-4761.1019726073	-6.1352201315970225	-4761.1019726073	1.2230174876943611	7.8854016754737755	-6.1352201315970225	2.068319738434582
6053000	-4768.368860067972	-4760.878851914091	-7.490008153881086	-4760.878851914091	1.5132773598392806	8.793803007384891	-7.490008153881086	1.584696617741799
6054000	-4765.905129183891	-4757.316094433261	-8.589034750630058	-4757.316094433261	1.708478883032108	9.048230231492912	-8.589034750630058	1.1081706858124678
6055000	-4762.73913124734	-4755.688114674961	-7.05101657237921	-4755.688114674961	1.4232010069116905	8.463590936366753	-7.05101657237921	1.4669984653315602
6056000	-4766.873745582019	-4757.045080089462	-9.828665492557233	-4757.045080089462	1.5144577915461164	8.835065452395114	-9.828665492557233	2.666694698017547
6057000	-4766.9134192633865	-4759.651525294543	-7.2618939688432524	-4759.651525294543	1.542080704007108	8.649810315167143	-7.2618939688432524	1.5843168147786741
6058000	-4767.765076183623	-4760.08278260467	-7.682293578952936	-4760.08278260467	1.7272443724258066	8.885920091943868	-7.682293578952936	1.4505221587684236
6059000	-4764.305943452732	-4755.044930062089	-9.261013390642958	-4755.044930062089	1.5632962024560146	8.864248693474838	-9.261013390642958	2.477916032879176
6060000	-4769.056100100678	-4761.791028990728	-7.26507110995075	-4761.791028990728	1.4630588913067115	8.649913981370558	-7.26507110995075	1.667091158246723
6061000	-4763.265820287734	-4756.488445954716	-6.777374333018036	-4756.488445954716	1.5177421423907331	8.333331689974331	-6.777374333018036	1.811031760225906
6062000	-4765.443561933233	-4756.651328226088	-8.792233707145257	-4756.651328226088	1.5856017084316296	8.770696228236744	-8.792233707145257	2.3997021050670266
6063000	-4766.10246755568	-4757.980314135265	-8.122153420415161	-4757.980314135265	1.6983280003351588	9.157589919082747	-8.122153420415161	1.6806241965111923
6064000	-4765.238754583792	-4759.220606579027	-6.018148004764791	-4759.220606579027	1.2268374397423696	7.884196931520185	-6.018148004764791	1.940654161408264
6065000	-4764.670868003362	-4758.4799232734185	-6.190944729942835	-4758.4799232734185	1.3221990038218219	7.920391752230614	-6.190944729942835	1.5094911667437116
6066000	-4767.112591067647	-4758.070717206577	-9.041873861070318	-4758.070717206577	1.5436313802195174	8.865226494204101	-9.041873861070318	0.9671060504578128
6067000	-4763.3256383970975	-4757.266017019205	-6.059621377892937	-4757.266017019205	1.329280496379452	7.902247343500487	-6.059621377892937	1.949792732123792
6068000	-4762.645864444598	-4756.250690627507	-6.395173817091498	-4756.250690627507	1.4788167170201885	8.129829241979081	-6.395173817091498	1.7656765920083577
6069000	-4762.963067881646	-4755.600571471222	-7.362496410423773	-4755.600571471222	1.4932358082011874	8.670528563392782	-7.362496410423773	1.7819055468917115
6070000	-4766.856760834245	-4759.210472245927	-7.646288588317619	-4759.210472245927	1.590876114324979	8.812292345152038	-7.646288588317619	1.3841796454721969
6071000	-4764.22785319068	-4756.418449917884	-7.809403272796832	-4756.418449917884	1.6185076567696375	8.918143323907913	-7.809403272796832	1.7871996450203782
6072000	-4765.601158517532	-4758.685607857407	-6.915550660124255	-4758.685607857407	1.5133090055239202	8.43960683391232	-6.915550660124255	1.636748846110142
6073000	-4762.580742800351	-4755.963223287288	-6.617519513062354	-4755.963223287288	1.3266248424030145	8.223399061887546	-6.617519513062354	1.8738966762277633
6074000	-4760.710008850873	-4752.663359493443	-8.046649357430539	-4752.663359493443	1.6104495249473971	8.692436602968044	-8.046649357430539	2.183377813671961
6075000	-4761.0997820712055	-4751.914514881408	-9.185267189797887	-4751.914514881408	1.5833795355305116	8.91862792499446	-9.185267189797887	0.9509526108919839
6076000	-4767.357486789825	-4759.77355380855	-7.583932981275459	-4759.77355380855	1.6113269062216982	8.471185927870662	-7.583932981275459	2.193195836762451
6077000	-4765.935841921028	-4757.00136022322	-8.934481697807911	-4757.00136022322	1.6426859473336635	9.442977267686082	-8.934481697807911	1.889670881643556
6078000	-4766.490546115783	-4758.393973488897	-8.096572626886022	-4758.393973488897	1.737888171202005	9.17925358764005	-8.096572626886022	1.5707688698482898
6079000	-4760.7252834178835	-4753.080093623618	-7.6451897942655	-4753.080093623618	1.522097263777051	8.891887561884431	-7.6451897942655	1.5783052438811682
6080000	-4775.791212481103	-4766.722367468872	-9.068845012231005	-4766.722367468872	1.5275754666630152	9.02651777177508	-9.068845012231005	2.2892598747386668
6081000	-4763.844092410616	-4756.2629152047275	-7.581177205889049	-4756.2629152047275	1.6003395567439942	8.76404988499776	-7.581177205889049	1.3829507358706474
6082000	-4768.996259424737	-4761.813080565678	-7.18317885905902	-4761.813080565678	1.5332848459371786	8.573015091205896	-7.18317885905902	1.499779586236815
6083000	-4768.999156397763	-4761.81104470262	-7.188111695142409	-4761.81104470262	1.3306860665497664	8.447901856565338	-7.188111695142409	1.3579766947867573
6084000	-4762.978085408233	-4755.142610774439	-7.8354746337933445	-4755.142610774439	1.5439515406189954	8.98107412482363	-7.8354746337933445	1.4300236632948171
6085000	-4765.062302525826	-4757.319281439799	-7.7430210860274284	-4757.319281439799	1.5907521197920031	8.759470907472025	-7.7430210860274284	1.9573200984915287
6086000	-4763.147672672694	-4754.739254748896	-8.408417923798165	-4754.739254748896	1.5398544263824767	8.676182837548065	-8.408417923798165	1.0539966320520282
6087000	-4765.635412360687	-4757.791790168802	-7.843622191884795	-4757.791790168802	1.608489034582776	8.472003231730007	-7.843622191884795	2.307824438531267
6088000	-4766.199299777216	-4758.018163095011	-8.181136682204663	-4758.018163095011	1.4004288993220144	8.677108929820271	-8.181136682204663	1.1073205135632858
6089000	-4762.57321972547	-4755.30987321551	-7.26334650995933	-4755.30987321551	1.5632871014901757	8.593918429963662	-7.26334650995933	1.826689845328372
6090000	-4763.362143303294	-4756.138599674413	-7.22354362888143	-4756.138599674413	1.5679920661320985	8.579110293081891	-7.22354362888143	1.8122726487644467
6091000	-4766.113870902227	-4757.964325950682	-8.149544951545098	-4757.964325950682	1.456484705559158	8.848808743679704	-8.149544951545098	1.1717724859546323
6092000	-4761.288804925926	-4753.788411699305	-7.500393226621657	-4753.788411699305	1.5432450798440978	8.800419595765048	-7.500393226621657	1.5895987161417198
6093000	-4765.826017464168	-4758.658874951678	-7.167142512490715	-4758.658874951678	1.4832712025557337	8.560207286902882	-7.167142512490715	1.4957487380249923
6094000	-4763.02910084582	-4754.698020298068	-8.33108054775183	-4754.698020298068	1.7040248801166138	9.30363518502105	-8.33108054775183	1.3785436931997275
6095000	-4760.757466554319	-4753.083601039465	-7.673865514854219	-4753.083601039465	1.548086375970121	8.846768849727898	-7.673865514854219	1.779187657368978
6096000	-4766.749715874127	-4759.71484900918	-7.0348668649462756	-4759.71484900918	1.5694831697351013	8.302607702022282	-7.0348668649462756	1.3368725086166684
6097000	-4763.027650470212	-4754.976312545581	-8.051337924631582	-4754.976312545581	1.657496653760431	8.76340132543309	-8.051337924631582	1.171185458255749
6098000	-4767.804763048886	-4759.424791290016	-8.379971758869702	-4759.424791290016	1.933410985998468	9.178413822337232	-8.379971758869702	1.2351742058910304
6099000	-4769.10055996928	-4760.473936812162	-8.626623157118054	-4760.473936812162	1.7141599998008086	9.465751787410664	-8.626623157118054	1.3044782783030422
6100000	-4761.221427699817	-4753.280580095939	-7.94084760387771	-4753.280580095939	1.6226032598205027	8.83431247404549	-7.94084760387771	1.2408729675175214
6101000	-4767.807814028522	-4760.401376394912	-7.4064376336097135	-4760.401376394912	1.4831469919901794	8.704652159606827	-7.4064376336097135	1.7608552211282424
6102000	-4762.733367642621	-4754.678124191354	-8.05524345126661	-4754.678124191354	1.7074559829936184	9.12053809362477	-8.05524345126661	1.6746407539655437
6103000	-4766.474273380806	-4758.479754544483	-7.9945188363233655	-4758.479754544483	1.5166922485861094	8.488423809960215	-7.9945188363233655	1.1019881996869503
6104000	-4765.139928564816	-4756.858907633713	-8.281020931102475	-4756.858907633713	1.7474893388030228	9.304216025923923	-8.281020931102475	1.4844648428565494
6105000	-4768.517936669647	-4760.297967285047	-8.21996938460005	-4760.297967285047	1.6508629274483033	9.223307035683874	-8.21996938460005	1.3789468712943336
6106000	-4766.973921376545	-4759.564518626976	-7.409402749569556	-4759.564518626976	1.3823557354988898	8.69216105694382	-7.409402749569556	1.7916615623233025
6107000	-4760.578380880661	-4753.464462751823	-7.113918128837931	-4753.464462751823	1.5008914753716351	8.55591605881961	-7.113918128837931	1.692233172195079
6108000	-4766.896405100982	-4757.958741484243	-8.93766361673904	-4757.958741484243	1.7178864825542175	8.678067334770967	-8.93766361673904	2.5227382747847606
6109000	-4765.941371086443	-4759.466644341929	-6.474726744513379	-4759.466644341929	1.4233562031806795	8.168853674777372	-6.474726744513379	1.630920654850137
6110000	-4767.1607956101125	-4754.3520717034335	-12.808723906678875	-4754.3520717034335	1.9047377548213276	9.3989180183159	-12.808723906678875	2.99842357476247
6111000	-4760.371155387064	-4752.8108262615	-7.560329125564784	-4752.8108262615	1.5707527357246658	8.812679819348553	-7.560329125564784	1.712460795790972
6112000	-4768.183679947417	-4761.2761538484765	-6.907526098940315	-4761.2761538484765	1.4211894257943007	8.216021178785246	-6.907526098940315	2.125789637609522
6113000	-4769.683327739202	-4760.594354475829	-9.088973263372306	-4760.594354475829	1.5634516629427508	9.153182368852663	-9.088973263372306	1.0135088944805168
6114000	-4761.174041044055	-4754.252014998151	-6.922026045904006	-4754.252014998151	1.504233270494415	8.42292300126674	-6.922026045904006	1.5466652514025652
6115000	-4763.837679120362	-4755.559455912285	-8.278223208077568	-4755.559455912285	1.7460406522817038	9.178439106323145	-8.278223208077568	1.7898790561115978
6116000	-4761.0643123225	-4753.840807604105	-7.223504718394623	-4753.840807604105	1.550193103810885	8.618048992136853	-7.223504718394623	1.7041173883431144
6117000	-4761.291948194269	-4754.527435312443	-6.764512881825613	-4754.527435312443	1.549739962254883	8.349579546447831	-6.764512881825613	1.688766259474545
6118000	-4768.209245512954	-4757.73295946686	-10.476286046093765	-4757.73295946686	1.5871570542290057	8.976674864816877	-10.476286046093765	0.78044378339462
6119000	-4761.91452322936	-4753.902820575038	-8.011702654322388	-4753.902820575038	1.576492547015413	8.96091564531166	-8.011702654322388	1.881967138424106
6120000	-4765.331064409832	-4756.940726483549	-8.390337926282974	-4756.940726483549	1.7113825692599196	9.25694444241354	-8.390337926282974	1.281499185230132
6121000	-4762.898181268256	-4756.795677836871	-6.102503431385245	-4756.795677836871	1.3982471535443206	7.909948541678361	-6.102503431385245	1.9849070753511127
6122000	-4762.440092116105	-4754.503481233395	-7.9366108827096795	-4754.503481233395	1.5660287661235057	8.973968143370014	-7.9366108827096795	1.8102455275595557
6123000	-4759.714424214471	-4753.202723602908	-6.5117006115634215	-4753.202723602908	1.3952278175983506	8.193244116979079	-6.5117006115634215	1.6384807119553269
6124000	-4761.812834170316	-4754.306257723569	-7.506576446747282	-4754.306257723569	1.6682984218002326	8.797346019137827	-7.506576446747282	1.6555387461975946
6125000	-4760.257985887833	-4753.095511320118	-7.162474567714851	-4753.095511320118	1.5310928635297274	8.536803673249262	-7.162474567714851	1.463020820907907
6126000	-4762.042362597311	-4755.583205532485	-6.45915706482542	-4755.583205532485	1.4469937984619499	8.128142080643665	-6.45915706482542	1.9021489079651333
6127000	-4760.681993772194	-4753.4783944329565	-7.203599339237684	-4753.4783944329565	1.522885757206328	8.602115762224544	-7.203599339237684	1.721075624560445
6128000	-4765.426649622614	-4756.754026835557	-8.67262278705649	-4756.754026835557	1.7338383803941053	9.255939270332755	-8.67262278705649	1.9369180531415418
6129000	-4775.765251455398	-4766.299347684235	-9.46590377116322	-4766.299347684235	1.716128425970357	9.10746171789491	-9.46590377116322	2.3579691721684486
6130000	-4765.057915625576	-4756.939616324639	-8.11829930093724	-4756.939616324639	1.5552319318886931	9.132633872623234	-8.11829930093724	1.3576901821802152
6131000	-4771.98747529202	-4760.879641880341	-11.10783341167811	-4760.879641880341	1.4826132699956274	8.70507506793573	-11.10783341167811	0.6981599527241635
6132000	-4766.38607578597	-4758.282852734571	-8.103223051399358	-4758.282852734571	1.5833259390849046	8.973328718343389	-8.103223051399358	1.9241340711057153
6133000	-4763.915757704725	-4756.946642692164	-6.969115012561879	-4756.946642692164	1.4822270420771537	8.315905825771662	-6.969115012561879	1.3787271868562871
6134000	-4763.802403560617	-4754.126475081377	-9.675928479240081	-4754.126475081377	1.7967367636339955	9.410275778314228	-9.675928479240081	2.203841443946787
6135000	-4765.720012332703	-4757.780416943957	-7.939595388746292	-4757.780416943957	1.47999245958631	8.591559506623694	-7.939595388746292	2.233639998563375
6136000	-4769.451571947517	-4762.7775028226815	-6.6740691248353485	-4762.7775028226815	1.3409501292348107	8.274527150850368	-6.6740691248353485	1.5729637985856653
6137000	-4769.094402323887	-4762.482896857112	-6.6115054667756885	-4762.482896857112	1.4255828899489398	8.201797670159475	-6.6115054667756885	1.9162419608829966
6138000	-4761.367041037825	-4754.42578601369	-6.9412550241352395	-4754.42578601369	1.4089668111051685	8.320565196893986	-6.9412550241352395	1.3981760710719597
6139000	-4762.608734728549	-4754.910982075782	-7.697752652766859	-4754.910982075782	1.6161883840353792	8.853413584268282	-7.697752652766859	1.3885616019763642
6140000	-4765.749600141351	-4757.641512930201	-8.10808721114943	-4757.641512930201	1.5558903455501343	8.829597547687648	-8.10808721114943	1.1779101614619132
6141000	-4761.790133663147	-4754.234866800949	-7.555266862197529	-4754.234866800949	1.5480703593485565	8.824240427965442	-7.555266862197529	1.6660947991230592
6142000	-4768.75701043779	-4758.145431958756	-10.611578479034144	-4758.145431958756	1.54336165834188	8.840361025321254	-10.611578479034144	2.8700279514820553
6143000	-4762.962406908886	-4755.774855611311	-7.187551297575263	-4755.774855611311	1.4920023044545299	8.452623731309366	-7.187551297575263	1.9905041211437906
6144000	-4761.463527793676	-4752.0784674856595	-9.385060308016307	-4752.0784674856595	1.7581268224321471	9.072718334940397	-9.385060308016307	2.35831369324675
6145000	-4759.644482362448	-4751.568555541349	-8.07592682109879	-4751.568555541349	1.7618349274918965	9.085895647349444	-8.07592682109879	1.3413258277014206
6146000	-4763.887333637999	-4757.219464781313	-6.667868856686004	-4757.219464781313	1.372056935108946	8.205219766553503	-6.667868856686004	1.470099061034643
6147000	-4765.209052173581	-4755.677717703635	-9.531334469946405	-4755.677717703635	1.7124166439744035	9.064571315887388	-9.531334469946405	2.4101511426280275
6148000	-4764.9021528958265	-4756.309436619252	-8.592716276575057	-4756.309436619252	1.9085927295291856	9.504828262871596	-8.592716276575057	1.5405644616822092
6149000	-4765.467513013454	-4757.4991540360725	-7.9683589773809675	-4757.4991540360725	1.4785773738539933	8.946314064348783	-7.9683589773809675	1.2939128113197251
6150000	-4769.706931178414	-4760.955336369454	-8.751594808960357	-4760.955336369454	1.5978794302095745	8.574691937819019	-8.751594808960357	2.5472212891488297
6151000	-4765.5365458705555	-4758.121414411271	-7.4151314592849555	-4758.121414411271	1.5087117964207755	8.733626044749911	-7.4151314592849555	1.693283906975102
6152000	-4763.488711240654	-4755.509405879418	-7.979305361235642	-4755.509405879418	1.703253435139995	9.106356360002279	-7.979305361235642	1.5245531791276645
